id,category,question,knowledgeBaseId,expectedDocumentIds,returnedDocumentIds,rank,recallAt1,recallAt3,recallAt5,reciprocalRankAt5,latencyMs,status,error
synthetic-006-09,行政综合部-执行要求,《澄明科技-行政综合部办公与资产使用基础执行规范》至少提前多少个工作小时提交申请？,default,57a5d0a369d0e64e9e9bf3e0c551ad92,57a5d0a369d0e64e9e9bf3e0c551ad92 || 41a1f2ac3088c05e2bcebfec5c297238 || 8a26dec8bc710ededd791f34e92962ab || fe2a5a4ebffc35bbcc866e426eb0c201 || 6548ad99ddc2f1e0f5aa2bbe79447605,1,1,1,1,1.0,2579.67,success,
synthetic-006-10,行政综合部-执行要求,《澄明科技-行政综合部办公与资产使用基础执行规范》工作日的执行窗口是什么时间？,default,57a5d0a369d0e64e9e9bf3e0c551ad92,57a5d0a369d0e64e9e9bf3e0c551ad92 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || 41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_0,1,1,1,1,1.0,2916.46,success,
synthetic-006-11,行政综合部-执行要求,《澄明科技-行政综合部办公与资产使用基础执行规范》每月费用或资源使用额度上限是多少？,default,57a5d0a369d0e64e9e9bf3e0c551ad92,57a5d0a369d0e64e9e9bf3e0c551ad92 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0,1,1,1,1,1.0,2793.02,success,
synthetic-006-12,行政综合部-执行要求,《澄明科技-行政综合部办公与资产使用基础执行规范》的例行检查安排在哪些时间？,default,57a5d0a369d0e64e9e9bf3e0c551ad92,57a5d0a369d0e64e9e9bf3e0c551ad92 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || 41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_0,1,1,1,1,1.0,2905.82,success,
synthetic-006-13,行政综合部-安全,《澄明科技-行政综合部办公与资产使用基础执行规范》发生安全或数据异常后多久内要报告？,default,57a5d0a369d0e64e9e9bf3e0c551ad92,57a5d0a369d0e64e9e9bf3e0c551ad92 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0,1,1,1,1,1.0,2751.14,success,
synthetic-006-14,行政综合部-培训,《澄明科技-行政综合部办公与资产使用基础执行规范》每季度至少要完成多少小时专项培训？,default,57a5d0a369d0e64e9e9bf3e0c551ad92,57a5d0a369d0e64e9e9bf3e0c551ad92 || 41a1f2ac3088c05e2bcebfec5c297238 || cd6b6dc740046cfd478609184d118f40 || 8a26dec8bc710ededd791f34e92962ab || fe2a5a4ebffc35bbcc866e426eb0c201,1,1,1,1,1.0,2882.52,success,
synthetic-006-15,行政综合部-质量,《澄明科技-行政综合部办公与资产使用基础执行规范》关键流程的一次通过率目标是多少？,default,57a5d0a369d0e64e9e9bf3e0c551ad92,57a5d0a369d0e64e9e9bf3e0c551ad92 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0,1,1,1,1,1.0,2756.02,success,
synthetic-006-16,行政综合部-质量,《澄明科技-行政综合部办公与资产使用基础执行规范》每月随机抽查记录的最低数量是多少？,default,57a5d0a369d0e64e9e9bf3e0c551ad92,57a5d0a369d0e64e9e9bf3e0c551ad92 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || 41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_0,1,1,1,1,1.0,3136.25,success,
synthetic-006-17,行政综合部-归档,《澄明科技-行政综合部办公与资产使用基础执行规范》的流程材料至少保存多久？,default,57a5d0a369d0e64e9e9bf3e0c551ad92,57a5d0a369d0e64e9e9bf3e0c551ad92 || 8a26dec8bc710ededd791f34e92962ab || 41a1f2ac3088c05e2bcebfec5c297238 || fe2a5a4ebffc35bbcc866e426eb0c201 || 6548ad99ddc2f1e0f5aa2bbe79447605,1,1,1,1,1.0,2836.36,success,
synthetic-006-18,行政综合部-文档元数据,《澄明科技-行政综合部办公与资产使用基础执行规范》当前版本号是什么？,default,57a5d0a369d0e64e9e9bf3e0c551ad92,57a5d0a369d0e64e9e9bf3e0c551ad92 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0 || 41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0,1,1,1,1,1.0,2922.81,success,
synthetic-006-19,行政综合部-联系方式,《澄明科技-行政综合部办公与资产使用基础执行规范》的制度支持邮箱是什么？,default,57a5d0a369d0e64e9e9bf3e0c551ad92,57a5d0a369d0e64e9e9bf3e0c551ad92 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || 41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_0 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0,1,1,1,1,1.0,3085.23,success,
synthetic-006-20,行政综合部-培训,在《澄明科技-行政综合部办公与资产使用基础执行规范》中，未完成培训的人员能否独立处理高风险事项？,default,57a5d0a369d0e64e9e9bf3e0c551ad92,57a5d0a369d0e64e9e9bf3e0c551ad92 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0,1,1,1,1,1.0,2785.66,success,
synthetic-007-01,行政综合部-文档元数据,《澄明科技-行政综合部办公与资产使用季度运行细则》的文档编号是什么？,default,6548ad99ddc2f1e0f5aa2bbe79447605,6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || 41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0,1,1,1,1,1.0,2599.62,success,
synthetic-007-02,行政综合部-文档元数据,《澄明科技-行政综合部办公与资产使用季度运行细则》由哪个部门制定？,default,6548ad99ddc2f1e0f5aa2bbe79447605,6548ad99ddc2f1e0f5aa2bbe79447605 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0,1,1,1,1,1.0,2599.88,success,
synthetic-007-03,行政综合部-适用范围,《澄明科技-行政综合部办公与资产使用季度运行细则》规范的核心工作主题是什么？,default,6548ad99ddc2f1e0f5aa2bbe79447605,6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0 || 41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_0,1,1,1,1,1.0,2631.84,success,
synthetic-007-04,行政综合部-适用范围,《澄明科技-行政综合部办公与资产使用季度运行细则》适用于哪些人员？,default,6548ad99ddc2f1e0f5aa2bbe79447605,6548ad99ddc2f1e0f5aa2bbe79447605 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0,1,1,1,1,1.0,2718.58,success,
synthetic-007-05,行政综合部-文档元数据,《澄明科技-行政综合部办公与资产使用季度运行细则》从哪一天开始生效？,default,6548ad99ddc2f1e0f5aa2bbe79447605,6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || 41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0,1,1,1,1,1.0,2606.55,success,
synthetic-007-06,行政综合部-复盘,《澄明科技-行政综合部办公与资产使用季度运行细则》多久复核一次？,default,6548ad99ddc2f1e0f5aa2bbe79447605,6548ad99ddc2f1e0f5aa2bbe79447605 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0,1,1,1,1,1.0,2600.34,success,
synthetic-007-07,行政综合部-审批,《澄明科技-行政综合部办公与资产使用季度运行细则》的常规事项由谁审批？,default,6548ad99ddc2f1e0f5aa2bbe79447605,6548ad99ddc2f1e0f5aa2bbe79447605 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0,1,1,1,1,1.0,2558.64,success,
synthetic-007-08,行政综合部-审批,《澄明科技-行政综合部办公与资产使用季度运行细则》的特殊情况需要谁书面确认？,default,6548ad99ddc2f1e0f5aa2bbe79447605,6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0 || 41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_0,1,1,1,1,1.0,2959.63,success,
synthetic-007-09,行政综合部-执行要求,《澄明科技-行政综合部办公与资产使用季度运行细则》至少提前多少个工作小时提交申请？,default,6548ad99ddc2f1e0f5aa2bbe79447605,6548ad99ddc2f1e0f5aa2bbe79447605 || 8a26dec8bc710ededd791f34e92962ab || fe2a5a4ebffc35bbcc866e426eb0c201 || 41a1f2ac3088c05e2bcebfec5c297238 || 57a5d0a369d0e64e9e9bf3e0c551ad92,1,1,1,1,1.0,3687.76,success,
synthetic-007-10,行政综合部-执行要求,《澄明科技-行政综合部办公与资产使用季度运行细则》工作日的执行窗口是什么时间？,default,6548ad99ddc2f1e0f5aa2bbe79447605,6548ad99ddc2f1e0f5aa2bbe79447605 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0,1,1,1,1,1.0,2573.79,success,
synthetic-007-11,行政综合部-执行要求,《澄明科技-行政综合部办公与资产使用季度运行细则》每月费用或资源使用额度上限是多少？,default,6548ad99ddc2f1e0f5aa2bbe79447605,6548ad99ddc2f1e0f5aa2bbe79447605 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0,1,1,1,1,1.0,3110.89,success,
synthetic-007-12,行政综合部-执行要求,《澄明科技-行政综合部办公与资产使用季度运行细则》的例行检查安排在哪些时间？,default,6548ad99ddc2f1e0f5aa2bbe79447605,6548ad99ddc2f1e0f5aa2bbe79447605 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0,1,1,1,1,1.0,3108.04,success,
synthetic-007-13,行政综合部-安全,《澄明科技-行政综合部办公与资产使用季度运行细则》发生安全或数据异常后多久内要报告？,default,6548ad99ddc2f1e0f5aa2bbe79447605,6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || ebe8dd2308c8cdcc208a75acda2e6b60|ebe8dd2308c8cdcc208a75acda2e6b60_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0,1,1,1,1,1.0,2624.93,success,
synthetic-007-14,行政综合部-培训,《澄明科技-行政综合部办公与资产使用季度运行细则》每季度至少要完成多少小时专项培训？,default,6548ad99ddc2f1e0f5aa2bbe79447605,6548ad99ddc2f1e0f5aa2bbe79447605 || 41a1f2ac3088c05e2bcebfec5c297238 || 8a26dec8bc710ededd791f34e92962ab || 57a5d0a369d0e64e9e9bf3e0c551ad92 || fe2a5a4ebffc35bbcc866e426eb0c201,1,1,1,1,1.0,3010.86,success,
synthetic-007-15,行政综合部-质量,《澄明科技-行政综合部办公与资产使用季度运行细则》关键流程的一次通过率目标是多少？,default,6548ad99ddc2f1e0f5aa2bbe79447605,6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || 6548ad99ddc2f1e0f5aa2bbe79447605 || 41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0,1,1,1,1,1.0,2677.62,success,
synthetic-007-16,行政综合部-质量,《澄明科技-行政综合部办公与资产使用季度运行细则》每月随机抽查记录的最低数量是多少？,default,6548ad99ddc2f1e0f5aa2bbe79447605,6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0 || 6548ad99ddc2f1e0f5aa2bbe79447605 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0,1,1,1,1,1.0,2941.41,success,
synthetic-007-17,行政综合部-归档,《澄明科技-行政综合部办公与资产使用季度运行细则》的流程材料至少保存多久？,default,6548ad99ddc2f1e0f5aa2bbe79447605,6548ad99ddc2f1e0f5aa2bbe79447605 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || 41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0,1,1,1,1,1.0,2657.16,success,
synthetic-007-18,行政综合部-文档元数据,《澄明科技-行政综合部办公与资产使用季度运行细则》当前版本号是什么？,default,6548ad99ddc2f1e0f5aa2bbe79447605,6548ad99ddc2f1e0f5aa2bbe79447605 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0,1,1,1,1,1.0,2586.29,success,
synthetic-007-19,行政综合部-联系方式,《澄明科技-行政综合部办公与资产使用季度运行细则》的制度支持邮箱是什么？,default,6548ad99ddc2f1e0f5aa2bbe79447605,6548ad99ddc2f1e0f5aa2bbe79447605 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0 || 41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_0,1,1,1,1,1.0,3002.32,success,
synthetic-007-20,行政综合部-培训,在《澄明科技-行政综合部办公与资产使用季度运行细则》中，未完成培训的人员能否独立处理高风险事项？,default,6548ad99ddc2f1e0f5aa2bbe79447605,6548ad99ddc2f1e0f5aa2bbe79447605 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0,1,1,1,1,1.0,2987.95,success,
synthetic-008-01,行政综合部-文档元数据,《澄明科技-行政综合部办公与资产使用异常处理指引》的文档编号是什么？,default,8a26dec8bc710ededd791f34e92962ab,8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || 41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0,1,1,1,1,1.0,2597.06,success,
synthetic-008-02,行政综合部-文档元数据,《澄明科技-行政综合部办公与资产使用异常处理指引》由哪个部门制定？,default,8a26dec8bc710ededd791f34e92962ab,8a26dec8bc710ededd791f34e92962ab || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || 41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_0,1,1,1,1,1.0,2806.09,success,
synthetic-008-03,行政综合部-适用范围,《澄明科技-行政综合部办公与资产使用异常处理指引》规范的核心工作主题是什么？,default,8a26dec8bc710ededd791f34e92962ab,8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || 41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_0,1,1,1,1,1.0,3276.17,success,
synthetic-008-04,行政综合部-适用范围,《澄明科技-行政综合部办公与资产使用异常处理指引》适用于哪些人员？,default,8a26dec8bc710ededd791f34e92962ab,8a26dec8bc710ededd791f34e92962ab || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0,1,1,1,1,1.0,2560.67,success,
synthetic-008-05,行政综合部-文档元数据,《澄明科技-行政综合部办公与资产使用异常处理指引》从哪一天开始生效？,default,8a26dec8bc710ededd791f34e92962ab,8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || 41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0,1,1,1,1,1.0,2881.82,success,
synthetic-008-06,行政综合部-复盘,《澄明科技-行政综合部办公与资产使用异常处理指引》多久复核一次？,default,8a26dec8bc710ededd791f34e92962ab,8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0 || 41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_0,1,1,1,1,1.0,2621.36,success,
synthetic-008-07,行政综合部-审批,《澄明科技-行政综合部办公与资产使用异常处理指引》的常规事项由谁审批？,default,8a26dec8bc710ededd791f34e92962ab,8a26dec8bc710ededd791f34e92962ab || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0,1,1,1,1,1.0,2624.21,success,
synthetic-008-08,行政综合部-审批,《澄明科技-行政综合部办公与资产使用异常处理指引》的特殊情况需要谁书面确认？,default,8a26dec8bc710ededd791f34e92962ab,8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || 41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_0,1,1,1,1,1.0,2942.27,success,
