id,category,question,knowledgeBaseId,expectedDocumentIds,returnedDocumentIds,rank,recallAt1,recallAt3,recallAt5,reciprocalRankAt5,latencyMs,status,error
synthetic-009-18,行政综合部-文档元数据,《澄明科技-行政综合部办公与资产使用质量复盘办法》当前版本号是什么？,default,fe2a5a4ebffc35bbcc866e426eb0c201,fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0 || 41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0,1,1,1,1,1.0,2533.9,success,
synthetic-009-19,行政综合部-联系方式,《澄明科技-行政综合部办公与资产使用质量复盘办法》的制度支持邮箱是什么？,default,fe2a5a4ebffc35bbcc866e426eb0c201,fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || 41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0,1,1,1,1,1.0,2565.56,success,
synthetic-009-20,行政综合部-培训,在《澄明科技-行政综合部办公与资产使用质量复盘办法》中，未完成培训的人员能否独立处理高风险事项？,default,fe2a5a4ebffc35bbcc866e426eb0c201,fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || 30e61f9a0cb85c0a3065b2f14e13c9e8|30e61f9a0cb85c0a3065b2f14e13c9e8_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0,1,1,1,1,1.0,3282.52,success,
synthetic-010-01,行政综合部-文档元数据,《澄明科技-行政综合部办公与资产使用资料归档标准》的文档编号是什么？,default,41a1f2ac3088c05e2bcebfec5c297238,41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0,1,1,1,1,1.0,2606.58,success,
synthetic-010-02,行政综合部-文档元数据,《澄明科技-行政综合部办公与资产使用资料归档标准》由哪个部门制定？,default,41a1f2ac3088c05e2bcebfec5c297238,41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0,1,1,1,1,1.0,2919.13,success,
synthetic-010-03,行政综合部-适用范围,《澄明科技-行政综合部办公与资产使用资料归档标准》规范的核心工作主题是什么？,default,41a1f2ac3088c05e2bcebfec5c297238,41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0,1,1,1,1,1.0,2721.02,success,
synthetic-010-04,行政综合部-适用范围,《澄明科技-行政综合部办公与资产使用资料归档标准》适用于哪些人员？,default,41a1f2ac3088c05e2bcebfec5c297238,41a1f2ac3088c05e2bcebfec5c297238 || 41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_0 || 1232b8e1f1da8f30520e49a765025d57|1232b8e1f1da8f30520e49a765025d57_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0,1,1,1,1,1.0,2895.49,success,
synthetic-010-05,行政综合部-文档元数据,《澄明科技-行政综合部办公与资产使用资料归档标准》从哪一天开始生效？,default,41a1f2ac3088c05e2bcebfec5c297238,41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0,1,1,1,1,1.0,2687.56,success,
synthetic-010-06,行政综合部-复盘,《澄明科技-行政综合部办公与资产使用资料归档标准》多久复核一次？,default,41a1f2ac3088c05e2bcebfec5c297238,41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0,1,1,1,1,1.0,2795.77,success,
synthetic-010-07,行政综合部-审批,《澄明科技-行政综合部办公与资产使用资料归档标准》的常规事项由谁审批？,default,41a1f2ac3088c05e2bcebfec5c297238,41a1f2ac3088c05e2bcebfec5c297238 || 41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0,1,1,1,1,1.0,3104.13,success,
synthetic-010-08,行政综合部-审批,《澄明科技-行政综合部办公与资产使用资料归档标准》的特殊情况需要谁书面确认？,default,41a1f2ac3088c05e2bcebfec5c297238,41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0,1,1,1,1,1.0,2569.27,success,
synthetic-010-09,行政综合部-执行要求,《澄明科技-行政综合部办公与资产使用资料归档标准》至少提前多少个工作小时提交申请？,default,41a1f2ac3088c05e2bcebfec5c297238,41a1f2ac3088c05e2bcebfec5c297238 || 41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0,1,1,1,1,1.0,2941.94,success,
synthetic-010-10,行政综合部-执行要求,《澄明科技-行政综合部办公与资产使用资料归档标准》工作日的执行窗口是什么时间？,default,41a1f2ac3088c05e2bcebfec5c297238,41a1f2ac3088c05e2bcebfec5c297238 || 41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || 1232b8e1f1da8f30520e49a765025d57|1232b8e1f1da8f30520e49a765025d57_seg_0,1,1,1,1,1.0,3086.09,success,
synthetic-010-11,行政综合部-执行要求,《澄明科技-行政综合部办公与资产使用资料归档标准》每月费用或资源使用额度上限是多少？,default,41a1f2ac3088c05e2bcebfec5c297238,41a1f2ac3088c05e2bcebfec5c297238 || 41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0,1,1,1,1,1.0,2828.48,success,
synthetic-010-12,行政综合部-执行要求,《澄明科技-行政综合部办公与资产使用资料归档标准》的例行检查安排在哪些时间？,default,41a1f2ac3088c05e2bcebfec5c297238,41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0,1,1,1,1,1.0,2541.99,success,
synthetic-010-13,行政综合部-安全,《澄明科技-行政综合部办公与资产使用资料归档标准》发生安全或数据异常后多久内要报告？,default,41a1f2ac3088c05e2bcebfec5c297238,41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_0 || 8acc60f2abd242c4a6a5574689051196|8acc60f2abd242c4a6a5574689051196_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0,1,1,1,1,1.0,2548.87,success,
synthetic-010-14,行政综合部-培训,《澄明科技-行政综合部办公与资产使用资料归档标准》每季度至少要完成多少小时专项培训？,default,41a1f2ac3088c05e2bcebfec5c297238,41a1f2ac3088c05e2bcebfec5c297238 || fe2a5a4ebffc35bbcc866e426eb0c201 || 6548ad99ddc2f1e0f5aa2bbe79447605 || 8a26dec8bc710ededd791f34e92962ab || 57a5d0a369d0e64e9e9bf3e0c551ad92,1,1,1,1,1.0,2715.24,success,
synthetic-010-15,行政综合部-质量,《澄明科技-行政综合部办公与资产使用资料归档标准》关键流程的一次通过率目标是多少？,default,41a1f2ac3088c05e2bcebfec5c297238,41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || 41a1f2ac3088c05e2bcebfec5c297238 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0,1,1,1,1,1.0,2546.03,success,
synthetic-010-16,行政综合部-质量,《澄明科技-行政综合部办公与资产使用资料归档标准》每月随机抽查记录的最低数量是多少？,default,41a1f2ac3088c05e2bcebfec5c297238,41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0,1,1,1,1,1.0,3299.8,success,
synthetic-010-17,行政综合部-归档,《澄明科技-行政综合部办公与资产使用资料归档标准》的流程材料至少保存多久？,default,41a1f2ac3088c05e2bcebfec5c297238,41a1f2ac3088c05e2bcebfec5c297238 || 41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0,1,1,1,1,1.0,2955.09,success,
synthetic-010-18,行政综合部-文档元数据,《澄明科技-行政综合部办公与资产使用资料归档标准》当前版本号是什么？,default,41a1f2ac3088c05e2bcebfec5c297238,41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0,1,1,1,1,1.0,2863.09,success,
synthetic-010-19,行政综合部-联系方式,《澄明科技-行政综合部办公与资产使用资料归档标准》的制度支持邮箱是什么？,default,41a1f2ac3088c05e2bcebfec5c297238,41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_0 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0 || 57a5d0a369d0e64e9e9bf3e0c551ad92|57a5d0a369d0e64e9e9bf3e0c551ad92_seg_0,1,1,1,1,1.0,2535.57,success,
synthetic-010-20,行政综合部-培训,在《澄明科技-行政综合部办公与资产使用资料归档标准》中，未完成培训的人员能否独立处理高风险事项？,default,41a1f2ac3088c05e2bcebfec5c297238,41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_0 || e53c553552ac212c288070212604f43e|e53c553552ac212c288070212604f43e_seg_0 || 8a26dec8bc710ededd791f34e92962ab|8a26dec8bc710ededd791f34e92962ab_seg_0 || fe2a5a4ebffc35bbcc866e426eb0c201|fe2a5a4ebffc35bbcc866e426eb0c201_seg_0 || 1232b8e1f1da8f30520e49a765025d57|1232b8e1f1da8f30520e49a765025d57_seg_0,1,1,1,1,1.0,2956.69,success,
synthetic-011-01,信息安全部-文档元数据,《澄明科技-信息安全部账号与数据安全基础执行规范》的文档编号是什么？,default,3e7f43af7c62bdba86e0be90088a8ba2,3e7f43af7c62bdba86e0be90088a8ba2 || 8acc60f2abd242c4a6a5574689051196 || ebe8dd2308c8cdcc208a75acda2e6b60 || f6bfff332bab8d6f1ec9823b7cb60e13 || 7f2a81be4e82505de0db70f97b3d3f24,1,1,1,1,1.0,3551.36,success,
synthetic-011-02,信息安全部-文档元数据,《澄明科技-信息安全部账号与数据安全基础执行规范》由哪个部门制定？,default,3e7f43af7c62bdba86e0be90088a8ba2,3e7f43af7c62bdba86e0be90088a8ba2 || 3e7f43af7c62bdba86e0be90088a8ba2|3e7f43af7c62bdba86e0be90088a8ba2_seg_0 || 8acc60f2abd242c4a6a5574689051196|8acc60f2abd242c4a6a5574689051196_seg_0 || f6bfff332bab8d6f1ec9823b7cb60e13|f6bfff332bab8d6f1ec9823b7cb60e13_seg_0 || ebe8dd2308c8cdcc208a75acda2e6b60|ebe8dd2308c8cdcc208a75acda2e6b60_seg_0,1,1,1,1,1.0,2903.65,success,
synthetic-011-03,信息安全部-适用范围,《澄明科技-信息安全部账号与数据安全基础执行规范》规范的核心工作主题是什么？,default,3e7f43af7c62bdba86e0be90088a8ba2,3e7f43af7c62bdba86e0be90088a8ba2 || 3e7f43af7c62bdba86e0be90088a8ba2|3e7f43af7c62bdba86e0be90088a8ba2_seg_0 || 8acc60f2abd242c4a6a5574689051196|8acc60f2abd242c4a6a5574689051196_seg_0 || f6bfff332bab8d6f1ec9823b7cb60e13|f6bfff332bab8d6f1ec9823b7cb60e13_seg_0 || 7f2a81be4e82505de0db70f97b3d3f24|7f2a81be4e82505de0db70f97b3d3f24_seg_0,1,1,1,1,1.0,2982.4,success,
synthetic-011-04,信息安全部-适用范围,《澄明科技-信息安全部账号与数据安全基础执行规范》适用于哪些人员？,default,3e7f43af7c62bdba86e0be90088a8ba2,3e7f43af7c62bdba86e0be90088a8ba2 || 3e7f43af7c62bdba86e0be90088a8ba2|3e7f43af7c62bdba86e0be90088a8ba2_seg_0 || 8acc60f2abd242c4a6a5574689051196|8acc60f2abd242c4a6a5574689051196_seg_0 || f6bfff332bab8d6f1ec9823b7cb60e13|f6bfff332bab8d6f1ec9823b7cb60e13_seg_0 || ebe8dd2308c8cdcc208a75acda2e6b60|ebe8dd2308c8cdcc208a75acda2e6b60_seg_0,1,1,1,1,1.0,2756.19,success,
synthetic-011-05,信息安全部-文档元数据,《澄明科技-信息安全部账号与数据安全基础执行规范》从哪一天开始生效？,default,3e7f43af7c62bdba86e0be90088a8ba2,3e7f43af7c62bdba86e0be90088a8ba2 || 3e7f43af7c62bdba86e0be90088a8ba2|3e7f43af7c62bdba86e0be90088a8ba2_seg_0 || 8acc60f2abd242c4a6a5574689051196|8acc60f2abd242c4a6a5574689051196_seg_0 || ebe8dd2308c8cdcc208a75acda2e6b60|ebe8dd2308c8cdcc208a75acda2e6b60_seg_0 || f6bfff332bab8d6f1ec9823b7cb60e13|f6bfff332bab8d6f1ec9823b7cb60e13_seg_0,1,1,1,1,1.0,2765.37,success,
synthetic-011-06,信息安全部-复盘,《澄明科技-信息安全部账号与数据安全基础执行规范》多久复核一次？,default,3e7f43af7c62bdba86e0be90088a8ba2,3e7f43af7c62bdba86e0be90088a8ba2 || 7f2a81be4e82505de0db70f97b3d3f24|7f2a81be4e82505de0db70f97b3d3f24_seg_0 || 3e7f43af7c62bdba86e0be90088a8ba2|3e7f43af7c62bdba86e0be90088a8ba2_seg_0 || ebe8dd2308c8cdcc208a75acda2e6b60|ebe8dd2308c8cdcc208a75acda2e6b60_seg_0 || 8acc60f2abd242c4a6a5574689051196|8acc60f2abd242c4a6a5574689051196_seg_0,1,1,1,1,1.0,2746.88,success,
synthetic-011-07,信息安全部-审批,《澄明科技-信息安全部账号与数据安全基础执行规范》的常规事项由谁审批？,default,3e7f43af7c62bdba86e0be90088a8ba2,3e7f43af7c62bdba86e0be90088a8ba2 || 3e7f43af7c62bdba86e0be90088a8ba2|3e7f43af7c62bdba86e0be90088a8ba2_seg_0 || ebe8dd2308c8cdcc208a75acda2e6b60|ebe8dd2308c8cdcc208a75acda2e6b60_seg_0 || 7f2a81be4e82505de0db70f97b3d3f24|7f2a81be4e82505de0db70f97b3d3f24_seg_0 || f6bfff332bab8d6f1ec9823b7cb60e13|f6bfff332bab8d6f1ec9823b7cb60e13_seg_0,1,1,1,1,1.0,3315.55,success,
synthetic-011-08,信息安全部-审批,《澄明科技-信息安全部账号与数据安全基础执行规范》的特殊情况需要谁书面确认？,default,3e7f43af7c62bdba86e0be90088a8ba2,3e7f43af7c62bdba86e0be90088a8ba2 || 3e7f43af7c62bdba86e0be90088a8ba2|3e7f43af7c62bdba86e0be90088a8ba2_seg_0 || f6bfff332bab8d6f1ec9823b7cb60e13|f6bfff332bab8d6f1ec9823b7cb60e13_seg_0 || 7f2a81be4e82505de0db70f97b3d3f24|7f2a81be4e82505de0db70f97b3d3f24_seg_0 || ebe8dd2308c8cdcc208a75acda2e6b60|ebe8dd2308c8cdcc208a75acda2e6b60_seg_0,1,1,1,1,1.0,2561.67,success,
synthetic-011-09,信息安全部-执行要求,《澄明科技-信息安全部账号与数据安全基础执行规范》至少提前多少个工作小时提交申请？,default,3e7f43af7c62bdba86e0be90088a8ba2,3e7f43af7c62bdba86e0be90088a8ba2 || ebe8dd2308c8cdcc208a75acda2e6b60 || f6bfff332bab8d6f1ec9823b7cb60e13 || 8acc60f2abd242c4a6a5574689051196 || 7f2a81be4e82505de0db70f97b3d3f24,1,1,1,1,1.0,2853.62,success,
synthetic-011-10,信息安全部-执行要求,《澄明科技-信息安全部账号与数据安全基础执行规范》工作日的执行窗口是什么时间？,default,3e7f43af7c62bdba86e0be90088a8ba2,3e7f43af7c62bdba86e0be90088a8ba2 || 3e7f43af7c62bdba86e0be90088a8ba2|3e7f43af7c62bdba86e0be90088a8ba2_seg_0 || ebe8dd2308c8cdcc208a75acda2e6b60|ebe8dd2308c8cdcc208a75acda2e6b60_seg_0 || 8acc60f2abd242c4a6a5574689051196|8acc60f2abd242c4a6a5574689051196_seg_0 || f6bfff332bab8d6f1ec9823b7cb60e13|f6bfff332bab8d6f1ec9823b7cb60e13_seg_0,1,1,1,1,1.0,2776.3,success,
synthetic-011-11,信息安全部-执行要求,《澄明科技-信息安全部账号与数据安全基础执行规范》每月费用或资源使用额度上限是多少？,default,3e7f43af7c62bdba86e0be90088a8ba2,3e7f43af7c62bdba86e0be90088a8ba2 || 3e7f43af7c62bdba86e0be90088a8ba2|3e7f43af7c62bdba86e0be90088a8ba2_seg_0 || ebe8dd2308c8cdcc208a75acda2e6b60|ebe8dd2308c8cdcc208a75acda2e6b60_seg_0 || 8acc60f2abd242c4a6a5574689051196|8acc60f2abd242c4a6a5574689051196_seg_0 || 7f2a81be4e82505de0db70f97b3d3f24|7f2a81be4e82505de0db70f97b3d3f24_seg_0,1,1,1,1,1.0,2778.77,success,
synthetic-011-12,信息安全部-执行要求,《澄明科技-信息安全部账号与数据安全基础执行规范》的例行检查安排在哪些时间？,default,3e7f43af7c62bdba86e0be90088a8ba2,3e7f43af7c62bdba86e0be90088a8ba2 || 3e7f43af7c62bdba86e0be90088a8ba2|3e7f43af7c62bdba86e0be90088a8ba2_seg_0 || ebe8dd2308c8cdcc208a75acda2e6b60|ebe8dd2308c8cdcc208a75acda2e6b60_seg_0 || 7f2a81be4e82505de0db70f97b3d3f24|7f2a81be4e82505de0db70f97b3d3f24_seg_0 || f6bfff332bab8d6f1ec9823b7cb60e13|f6bfff332bab8d6f1ec9823b7cb60e13_seg_0,1,1,1,1,1.0,2800.25,success,
synthetic-011-13,信息安全部-安全,《澄明科技-信息安全部账号与数据安全基础执行规范》发生安全或数据异常后多久内要报告？,default,3e7f43af7c62bdba86e0be90088a8ba2,3e7f43af7c62bdba86e0be90088a8ba2 || f6bfff332bab8d6f1ec9823b7cb60e13|f6bfff332bab8d6f1ec9823b7cb60e13_seg_0 || 3e7f43af7c62bdba86e0be90088a8ba2|3e7f43af7c62bdba86e0be90088a8ba2_seg_0 || 7f2a81be4e82505de0db70f97b3d3f24|7f2a81be4e82505de0db70f97b3d3f24_seg_0 || ebe8dd2308c8cdcc208a75acda2e6b60|ebe8dd2308c8cdcc208a75acda2e6b60_seg_0,1,1,1,1,1.0,3147.52,success,
synthetic-011-14,信息安全部-培训,《澄明科技-信息安全部账号与数据安全基础执行规范》每季度至少要完成多少小时专项培训？,default,3e7f43af7c62bdba86e0be90088a8ba2,3e7f43af7c62bdba86e0be90088a8ba2 || ebe8dd2308c8cdcc208a75acda2e6b60 || f6bfff332bab8d6f1ec9823b7cb60e13 || cd6b6dc740046cfd478609184d118f40 || 3ca1320d10166bc67003da1717945f81,1,1,1,1,1.0,2825.61,success,
synthetic-011-15,信息安全部-质量,《澄明科技-信息安全部账号与数据安全基础执行规范》关键流程的一次通过率目标是多少？,default,3e7f43af7c62bdba86e0be90088a8ba2,3e7f43af7c62bdba86e0be90088a8ba2 || 3e7f43af7c62bdba86e0be90088a8ba2|3e7f43af7c62bdba86e0be90088a8ba2_seg_0 || 7f2a81be4e82505de0db70f97b3d3f24|7f2a81be4e82505de0db70f97b3d3f24_seg_0 || ebe8dd2308c8cdcc208a75acda2e6b60|ebe8dd2308c8cdcc208a75acda2e6b60_seg_0 || f6bfff332bab8d6f1ec9823b7cb60e13|f6bfff332bab8d6f1ec9823b7cb60e13_seg_0,1,1,1,1,1.0,2840.11,success,
synthetic-011-16,信息安全部-质量,《澄明科技-信息安全部账号与数据安全基础执行规范》每月随机抽查记录的最低数量是多少？,default,3e7f43af7c62bdba86e0be90088a8ba2,3e7f43af7c62bdba86e0be90088a8ba2 || 3e7f43af7c62bdba86e0be90088a8ba2|3e7f43af7c62bdba86e0be90088a8ba2_seg_0 || 7f2a81be4e82505de0db70f97b3d3f24|7f2a81be4e82505de0db70f97b3d3f24_seg_0 || ebe8dd2308c8cdcc208a75acda2e6b60|ebe8dd2308c8cdcc208a75acda2e6b60_seg_0 || f6bfff332bab8d6f1ec9823b7cb60e13|f6bfff332bab8d6f1ec9823b7cb60e13_seg_0,1,1,1,1,1.0,2935.62,success,
synthetic-011-17,信息安全部-归档,《澄明科技-信息安全部账号与数据安全基础执行规范》的流程材料至少保存多久？,default,3e7f43af7c62bdba86e0be90088a8ba2,3e7f43af7c62bdba86e0be90088a8ba2 || ebe8dd2308c8cdcc208a75acda2e6b60 || f6bfff332bab8d6f1ec9823b7cb60e13 || 8acc60f2abd242c4a6a5574689051196 || 7f2a81be4e82505de0db70f97b3d3f24,1,1,1,1,1.0,2773.21,success,
